EmpID,Age,AgeGroup,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome(KM),Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,SalarySlab,HourlyRate,NumCompaniesWorked,Over18,OverTime,SalaryHike %,PerformanceRating,RelationshipSatisfaction,StandardWorkingHours,StockOptionLevel,TotalExperience(Years),TrainingsLastYear,WorkLifeBalance,YearsatCompany,YearsinCurrentRole,YearsSincePromotion,YearsWithCurrManager
VK14170,38,36-45,No,Travel-Frequently,1189,Operations,1,3,Life Sciences,1,1668,4,Male,3,2,Research Scientist,4,Married,"₹ 12,637",0-3 LPA,78.98,7,Y,No,15,3,4,80,2,19,4,4,13,11,2,
VK14190,38,36-45,No,Travel-Frequently,148,Operations,2,3,Medical,1,1675,4,Female,2,1,Laboratory Technician,2,Single,"₹ 23,415",0-3 LPA,146.34,1,Y,No,22,4,2,80,0,4,3,3,4,3,3,3
VK14310,38,36-45,No,Travel_Rarely,1495,Operations,4,2,Medical,1,1687,4,Female,3,1,Laboratory Technician,3,Married,"₹ 25,071",3-6 LPA,156.69,7,Y,No,19,3,4,80,1,7,5,2,0,0,0,0
VK14520,38,36-45,No,Travel-Frequently,594,Operations,2,2,Medical,1,1760,3,Female,2,1,Laboratory Technician,2,Married,"₹ 59,243",6-10 LPA,370.27,4,Y,No,14,3,2,80,1,9,4,2,6,1,0,5
VK0340,38,36-45,No,Travel_Rarely,833,Operations,18,3,Medical,1,1766,2,Male,1,2,Healthcare Representative,4,Married,"₹ 42,240",3-6 LPA,264,3,Y,Yes,16,3,3,80,1,15,2,3,1,0,1,0
VK1380,38,36-45,No,Travel_Rarely,1153,Operations,6,2,Other,1,1782,4,Female,2,1,Laboratory Technician,3,Married,"₹ 84,807",10+ LPA,530.04,1,Y,No,11,3,2,80,1,5,3,3,5,4,0,4
VK2410,38,36-45,No,Non-Travel,1336,Human Resources,2,3,Human Resources,1,1805,1,Male,3,1,Human Resources,2,Single,"₹ 34,434",3-6 LPA,215.21,5,Y,No,13,3,4,80,3,13,3,3,11,10,3,8
VK2520,38,36-45,No,Travel_Rarely,723,IT,2,4,Marketing,1,1835,2,Female,1,2,Sales Representative,4,Married,"₹ 70,724",6-10 LPA,442.02,2,Y,Yes,20,4,1,80,2,20,4,2,4,2,0,3
VK3050,38,36-45,No,Travel-Frequently,1394,Operations,8,3,Medical,1,1937,4,Female,2,2,Research Scientist,2,Single,"₹ 76,697",6-10 LPA,479.36,1,Y,Yes,16,3,3,80,1,20,3,3,20,11,0,7
VK3150,38,36-45,No,Travel_Rarely,1206,Operations,9,2,Life Sciences,1,1940,2,Male,3,1,Research Scientist,4,Married,"₹ 29,732",3-6 LPA,185.82,2,Y,No,19,3,4,80,2,10,0,4,5,2,0,3
VK3270,38,36-45,No,Travel_Rarely,1404,IT,1,3,Life Sciences,1,1961,1,Male,2,1,Sales Representative,1,Single,"₹ 12,314",0-3 LPA,76.96,4,Y,No,14,3,1,80,0,20,3,2,1,0,0,0
VK3280,38,36-45,No,Travel-Frequently,1444,Human Resources,1,4,Other,1,1972,4,Male,3,1,Human Resources,2,Married,"₹ 24,954",0-3 LPA,155.96,0,Y,Yes,11,3,2,80,1,7,2,3,6,2,1,2
VK4010,38,36-45,No,Travel_Rarely,1321,IT,1,4,Life Sciences,1,1995,4,Male,3,2,Sales Executive,2,Married,"₹ 58,108",6-10 LPA,363.18,0,Y,No,15,3,1,80,2,16,3,3,15,13,5,8
VK4500,38,36-45,No,Travel-Frequently,508,Operations,6,4,Life Sciences,1,1997,1,Male,2,2,Manufacturing Director,3,Married,"₹ 88,044",10+ LPA,550.28,2,Y,No,11,3,4,80,1,10,1,3,8,3,7,7
VK5270,38,36-45,No,Travel_Rarely,201,Operations,10,3,Medical,1,2015,2,Female,1,3,Research Director,3,Married,"₹ 88,505",10+ LPA,553.16,3,Y,No,12,3,1,80,1,20,3,3,18,16,1,11
VK5520,38,36-45,No,TravelRarely,345,IT,10,2,Life Sciences,1,2041,1,Female,3,2,Sales Executive,4,Married,"₹ 37,668",3-6 LPA,235.42,1,Y,No,11,3,3,80,1,10,1,3,10,7,1,9
VK6550,39,36-45,Yes,Travel_Rarely,895,IT,5,3,Technical Degree,1,42,4,Male,3,2,Sales Representative,4,Married,"₹ 24,061",0-3 LPA,150.38,3,Y,No,14,3,3,80,1,19,6,4,1,0,0,0
VK6700,39,36-45,No,Travel_Rarely,1329,IT,4,4,Life Sciences,1,182,4,Female,2,2,Sales Executive,3,Married,"₹ 80,252",6-10 LPA,501.58,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9
VK7060,39,36-45,No,Travel_Rarely,1431,Operations,1,4,Medical,1,332,3,Female,3,1,Laboratory Technician,3,Married,"₹ 40,749",3-6 LPA,254.68,7,Y,No,14,3,3,80,3,7,1,3,3,2,1,2
VK7390,39,36-45,No,Travel-Frequently,505,Operations,2,4,Technical Degree,1,343,3,Female,3,3,Healthcare Representative,3,Single,"₹ 17,907",0-3 LPA,111.92,0,Y,No,25,4,4,80,0,20,1,3,19,6,11,
VK7540,39,36-45,No,Travel_Rarely,1132,Operations,1,3,Medical,1,417,3,Male,4,3,Healthcare Representative,4,Married,"₹ 19,777",0-3 LPA,123.61,0,Y,No,17,3,1,80,3,19,5,2,18,10,3,7
VK8140,39,36-45,No,Travel_Rarely,117,Operations,10,1,Medical,1,429,3,Male,3,4,Manager,1,Married,"₹ 94,229",10+ LPA,588.93,1,Y,Yes,14,3,4,80,0,21,3,3,21,9,11,10
VK8170,39,36-45,No,Travel-Frequently,672,Operations,7,2,Medical,1,444,3,Male,2,5,Manager,4,Married,"₹ 52,745",6-10 LPA,329.66,1,Y,No,15,3,1,80,1,21,2,3,21,9,13,3
VK9380,39,36-45,Yes,Travel_Rarely,1162,IT,3,2,Medical,1,445,4,Female,3,2,Sales Executive,3,Married,"₹ 92,865",10+ LPA,580.41,4,Y,Yes,18,3,1,80,0,12,3,2,1,0,0,0
VK9410,39,36-45,No,Travel-Frequently,1218,Operations,1,1,Life Sciences,1,531,2,Male,3,5,Manager,3,Single,"₹ 82,818",6-10 LPA,517.61,1,Y,Yes,14,3,3,80,1,21,3,3,21,8,1,6
VK9500,39,36-45,No,Travel-Frequently,443,Operations,8,1,Life Sciences,1,602,3,Female,3,1,Laboratory Technician,3,Married,"₹ 24,624",0-3 LPA,153.9,1,Y,No,11,3,1,80,1,8,3,3,8,3,0,7
VK9870,39,36-45,No,Travel_Rarely,408,Operations,2,4,Technical Degree,1,721,4,Female,2,2,Healthcare Representative,3,Single,"₹ 24,321",0-3 LPA,152.01,1,Y,No,11,3,1,80,0,20,4,3,20,7,11,10
VK9930,39,36-45,No,Travel_Rarely,141,Finance,3,3,Human Resources,1,760,3,Female,4,2,Human Resources,2,Married,"₹ 11,488",0-3 LPA,71.8,9,Y,No,15,3,3,80,1,12,3,1,8,3,3,6
VK10330,39,36-45,No,Travel_Rarely,1383,Finance,2,3,Life Sciences,1,909,4,Female,2,2,Human Resources,4,Married,"₹ 23,574",0-3 LPA,147.34,8,Y,No,11,3,3,80,2,13,2,3,5,4,0,4
VK10800,39,36-45,Yes,Travel_Rarely,1122,Operations,6,3,Medical,1,932,4,Male,3,1,Laboratory Technician,1,Married,"₹ 6,240",0-3 LPA,39,7,Y,Yes,21,4,4,80,0,8,2,1,2,2,2,2
VK11250,39,36-45,No,Travel_Rarely,903,IT,2,5,Life Sciences,1,985,1,Male,4,3,Sales Executive,3,Single,"₹ 44,221",3-6 LPA,276.38,0,Y,No,18,3,4,80,0,9,3,3,8,7,0,7
VK11490,39,36-45,No,Travel_Rarely,466,Operations,1,1,Life Sciences,1,1026,4,Female,2,4,Manufacturing Director,4,Married,"₹ 11,478",0-3 LPA,71.74,1,Y,No,16,3,3,80,1,21,3,3,21,6,11,8
VK11560,39,36-45,No,Travel-Frequently,945,Operations,22,3,Medical,1,1043,4,Female,3,3,Manufacturing Director,1,Single,"₹ 56,645",6-10 LPA,354.03,1,Y,Yes,13,3,3,80,0,21,2,3,21,6,2,8
VK11600,39,36-45,Yes,Travel-Frequently,203,Operations,2,3,Life Sciences,1,1127,1,Male,3,4,Healthcare Representative,4,Single,"₹ 20,262",0-3 LPA,126.64,7,Y,No,11,3,4,80,3,21,4,3,18,7,11,5
VK11760,39,36-45,No,Non-Travel,439,Operations,9,3,Life Sciences,1,1132,3,Male,3,2,Laboratory Technician,2,Single,"₹ 53,796",6-10 LPA,336.22,9,Y,No,15,3,3,80,0,9,2,2,5,4,0,3
VK12410,39,36-45,No,Travel_Rarely,412,Operations,13,4,Medical,1,1307,3,Female,2,4,Manager,2,Married,"₹ 5,432",0-3 LPA,33.95,6,Y,Yes,13,3,4,80,2,21,4,3,19,9,15,2
VK12850,39,36-45,Yes,Travel_Rarely,360,Operations,23,3,Medical,1,1310,3,Male,3,1,Research Scientist,1,Single,"₹ 96,257",10+ LPA,601.61,0,Y,No,13,3,1,80,0,6,2,3,5,2,0,3
VK12930,39,36-45,No,Travel_Rarely,524,Operations,18,2,Life Sciences,1,1322,1,Male,3,2,Manufacturing Director,3,Single,"₹ 65,291",6-10 LPA,408.07,0,Y,No,11,3,1,80,0,9,6,3,8,7,1,7
VK13360,39,36-45,No,Travel_Rarely,1498,IT,21,4,Life Sciences,1,1390,1,Male,2,2,Sales Executive,4,Married,"₹ 80,104",6-10 LPA,500.65,3,Y,Yes,12,3,4,80,2,8,2,4,5,4,1,4
VK13670,39,36-45,No,Non-Travel,1485,Operations,25,2,Life Sciences,1,1397,3,Male,3,3,Healthcare Representative,3,Married,"₹ 60,399",6-10 LPA,377.49,3,Y,No,21,4,2,80,1,13,2,3,6,4,0,5
VK13730,39,36-45,Yes,Non-Travel,592,Operations,2,3,Life Sciences,1,1458,1,Female,2,1,Laboratory Technician,1,Single,"₹ 80,714",6-10 LPA,504.46,2,Y,Yes,23,4,2,80,0,11,2,4,1,0,0,0
VK14040,39,36-45,No,Travel_Rarely,1089,Operations,6,3,Life Sciences,1,1525,2,Female,3,3,Manufacturing Director,2,Single,"₹ 51,428",6-10 LPA,321.42,4,Y,No,18,3,4,80,0,9,3,3,2,0,2,2
VK14300,39,36-45,No,Travel_Rarely,1462,IT,6,3,Medical,1,1588,4,Male,4,3,Sales Executive,3,Married,"₹ 88,731",10+ LPA,554.57,2,Y,No,11,3,1,80,1,11,3,3,7,6,7,6
VK14380,39,36-45,No,Travel_Rarely,1387,Operations,10,5,Medical,1,1618,2,Male,3,2,Manufacturing Director,1,Married,"₹ 1,302",0-3 LPA,8.14,2,Y,No,13,3,4,80,3,10,3,3,7,7,7,7
VK14630,39,36-45,No,Travel_Rarely,170,Operations,3,2,Medical,1,1627,3,Male,2,2,Laboratory Technician,3,Married,"₹ 83,558",10+ LPA,522.24,0,Y,No,15,3,4,80,1,11,3,3,10,8,0,7
VK14670,39,36-45,No,Travel-Frequently,711,Operations,4,3,Medical,1,1633,1,Female,3,2,Manufacturing Director,3,Single,"₹ 1,055",0-3 LPA,6.59,0,Y,No,13,3,4,80,0,10,2,1,9,2,3,8
VK0910,39,36-45,No,Travel_Rarely,492,Operations,12,3,Medical,1,1654,4,Male,3,2,Manufacturing Director,2,Married,"₹ 9,717",0-3 LPA,60.73,4,Y,No,21,4,3,80,0,7,3,3,5,4,1,0
VK1510,39,36-45,No,Non-Travel,792,Operations,1,3,Life Sciences,1,1737,4,Male,3,2,Laboratory Technician,4,Married,"₹ 29,699",3-6 LPA,185.62,1,Y,Yes,15,3,4,80,1,9,2,3,9,8,5,8
VK1590,39,36-45,No,Travel_Rarely,1253,Operations,10,1,Medical,1,1800,3,Male,3,3,Research Director,3,Single,"₹ 74,686",6-10 LPA,466.79,7,Y,No,21,4,3,80,0,9,3,3,4,3,2,2
VK1870,39,36-45,No,Travel-Frequently,766,IT,20,3,Life Sciences,1,1812,3,Male,3,2,Sales Executive,4,Single,"₹ 68,661",6-10 LPA,429.13,2,Y,No,18,3,4,80,1,7,6,3,2,1,2,2
VK2040,39,36-45,No,Travel_Rarely,835,Operations,19,4,Other,1,1871,4,Male,3,2,Research Scientist,4,Married,"₹ 45,247",3-6 LPA,282.79,8,Y,No,14,3,2,80,3,7,2,3,2,2,2,2
VK2090,39,36-45,No,Non-Travel,1251,IT,21,4,Life Sciences,1,1929,1,Female,1,2,Sales Executive,3,Married,"₹ 17,748",0-3 LPA,110.92,6,Y,No,19,3,3,80,1,10,1,3,3,2,1,2
VK2440,39,36-45,No,Travel_Rarely,867,Operations,9,2,Medical,1,1936,1,Male,3,2,Manufacturing Director,1,Married,"₹ 5,621",0-3 LPA,35.13,1,Y,No,25,4,4,80,1,10,3,3,10,0,7,9
VK2580,39,36-45,No,Travel_Rarely,119,IT,15,4,Marketing,1,1975,2,Male,3,4,Sales Executive,1,Single,"₹ 16,034",0-3 LPA,100.21,0,Y,No,12,3,1,80,0,21,3,3,20,8,11,10
VK3360,39,36-45,No,Travel_Rarely,116,Operations,24,1,Life Sciences,1,2014,1,Male,3,2,Research Scientist,4,Single,"₹ 6,126",0-3 LPA,38.29,7,Y,No,13,3,1,80,0,18,2,3,7,7,1,7
VK3620,39,36-45,No,Non-Travel,105,Operations,9,3,Life Sciences,1,2022,4,Male,3,5,Manager,4,Single,"₹ 6,122",0-3 LPA,38.26,2,Y,No,13,3,3,80,0,21,3,2,6,0,1,3
VK3690,39,36-45,No,Travel_Rarely,722,IT,24,1,Marketing,1,2056,2,Female,2,4,Sales Executive,4,Married,"₹ 19,030",0-3 LPA,118.94,0,Y,No,11,3,1,80,1,21,2,2,20,9,9,6
VK3880,39,36-45,No,Travel_Rarely,613,Operations,6,1,Medical,1,2062,4,Male,2,3,Healthcare Representative,1,Married,"₹ 83,838",10+ LPA,523.99,4,Y,No,15,3,1,80,1,9,5,3,7,7,1,7
VK3920,39,36-45,No,Travel_Rarely,722,IT,24,1,Marketing,1,2056,2,Female,2,4,Sales Executive,4,Married,"₹ 85,717",10+ LPA,535.73,0,Y,No,11,3,1,80,1,21,2,2,20,9,9,6
VK4180,39,36-45,No,Travel_Rarely,613,Operations,6,1,Medical,1,2062,4,Male,2,3,Healthcare Representative,1,Married,"₹ 56,658",6-10 LPA,354.11,4,Y,No,15,3,1,80,1,9,5,3,7,7,1,1
VK4490,40,36-45,No,Travel-Frequently,530,Operations,1,4,Life Sciences,1,119,3,Male,2,4,Healthcare Representative,2,Married,"₹ 39,638",3-6 LPA,247.74,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11
VK4590,40,36-45,No,Travel-Frequently,1395,Operations,26,3,Medical,1,202,2,Female,3,2,Research Scientist,2,Single,"₹ 68,067",6-10 LPA,425.42,1,Y,No,11,3,1,80,1,20,2,3,20,7,2,13
VK5340,40,36-45,No,Travel_Rarely,630,IT,4,4,Marketing,1,215,3,Male,2,3,Sales Executive,4,Married,"₹ 89,869",10+ LPA,561.68,7,Y,No,11,3,1,80,1,15,2,2,12,11,2,11
VK5540,40,36-45,No,Travel_Rarely,989,Operations,4,1,Medical,1,253,4,Female,3,5,Manager,3,Married,"₹ 35,674",3-6 LPA,222.96,1,Y,No,14,3,2,80,1,21,2,3,20,8,9,9
VK5830,40,36-45,No,Travel_Rarely,905,Operations,19,2,Medical,1,281,3,Male,3,2,Laboratory Technician,4,Married,"₹ 36,854",3-6 LPA,230.34,8,Y,Yes,15,3,3,80,1,15,2,4,7,2,3,7
VK6020,40,36-45,No,Non-Travel,1151,Operations,9,5,Life Sciences,1,287,4,Male,2,2,Healthcare Representative,4,Married,"₹ 47,271",3-6 LPA,295.44,9,Y,No,14,3,4,80,1,5,5,1,3,2,0,
VK6850,40,36-45,No,Travel_Rarely,1300,Operations,24,2,Technical Degree,1,335,1,Male,3,2,Research Scientist,4,Married,"₹ 74,688",6-10 LPA,466.8,1,Y,No,17,3,1,80,2,9,3,3,9,8,4,7
VK6920,40,36-45,No,Travel_Rarely,1416,Operations,2,2,Medical,1,352,1,Male,3,5,Research Director,3,Married,"₹ 39,518",3-6 LPA,246.99,0,Y,No,19,3,4,80,1,22,5,3,21,7,3,
VK7070,40,36-45,No,Travel_Rarely,1124,IT,1,2,Medical,1,453,2,Male,1,2,Sales Executive,4,Married,"₹ 11,267",0-3 LPA,70.42,2,Y,Yes,22,4,3,80,3,6,2,2,4,3,0,2
VK7690,40,36-45,No,Travel_Rarely,1171,Operations,10,4,Life Sciences,1,483,4,Female,4,1,Laboratory Technician,3,Married,"₹ 91,825",10+ LPA,573.91,3,Y,Yes,13,3,3,80,1,10,3,3,7,7,1,
VK7860,40,36-45,Yes,Travel_Rarely,575,IT,22,2,Marketing,1,492,3,Male,2,2,Sales Executive,3,Married,"₹ 2,062",0-3 LPA,12.89,2,Y,Yes,12,3,1,80,2,8,6,3,6,4,1,0
VK8150,40,36-45,No,Travel_Rarely,759,IT,2,2,Marketing,1,516,4,Female,3,2,Sales Executive,2,Married,"₹ 51,448",6-10 LPA,321.55,7,Y,No,12,3,3,80,2,8,5,3,5,4,1,3
VK8380,40,36-45,No,Travel_Rarely,555,Operations,2,3,Medical,1,521,2,Female,2,2,Laboratory Technician,3,Married,"₹ 96,462",10+ LPA,602.89,6,Y,No,22,4,2,80,1,20,3,3,1,0,0,0
VK8460,40,36-45,No,Travel_Rarely,1398,IT,2,4,Life Sciences,1,558,3,Female,3,5,Manager,3,Married,"₹ 7,229",0-3 LPA,45.18,0,Y,No,14,3,4,80,0,21,2,3,20,15,1,12
VK8670,40,36-45,No,Travel_Rarely,302,Operations,6,3,Life Sciences,1,601,2,Female,3,4,Manufacturing Director,3,Single,"₹ 57,793",6-10 LPA,361.21,7,Y,No,15,3,3,80,0,22,3,3,20,6,5,13
VK8850,40,36-45,No,Non-Travel,1094,IT,28,3,Other,1,615,3,Male,1,3,Sales Executive,1,Single,"₹ 48,915",3-6 LPA,305.72,3,Y,No,15,3,3,80,1,20,2,3,1,0,0,1
VK9470,40,36-45,No,Travel-Frequently,580,IT,5,4,Life Sciences,1,729,4,Male,2,3,Sales Executive,1,Married,"₹ 5,632",0-3 LPA,35.2,5,Y,Yes,21,4,3,80,1,20,2,3,18,13,1,12
VK9580,40,36-45,No,Travel_Rarely,804,Operations,2,1,Medical,1,763,4,Female,2,1,Research Scientist,4,Single,"₹ 4,596",0-3 LPA,28.72,0,Y,Yes,20,4,4,80,0,5,2,2,4,2,2,3
VK9600,40,36-45,No,Travel-Frequently,791,Operations,2,2,Medical,1,807,3,Female,4,2,Healthcare Representative,2,Married,"₹ 7,168",0-3 LPA,44.8,1,Y,No,24,4,4,80,1,8,2,3,8,7,3,7
VK9680,40,36-45,No,Travel-Frequently,720,Operations,16,4,Medical,1,832,1,Male,2,2,Laboratory Technician,3,Single,"₹ 8,561",0-3 LPA,53.51,6,Y,No,14,3,4,80,0,10,6,3,1,0,0,0
VK9790,40,36-45,No,Travel_Rarely,658,IT,10,4,Marketing,1,954,1,Male,2,3,Sales Executive,2,Married,"₹ 74,794",6-10 LPA,467.46,2,Y,No,12,3,2,80,1,11,2,2,1,0,0,0
VK10300,40,36-45,No,Travel-Frequently,1469,Operations,9,4,Medical,1,964,4,Male,3,1,Research Scientist,2,Single,"₹ 83,152",6-10 LPA,519.7,8,Y,Yes,14,3,4,80,1,3,2,3,1,1,0,0
VK10410,40,36-45,Yes,Non-Travel,1479,IT,24,3,Life Sciences,1,986,2,Female,4,4,Sales Executive,2,Single,"₹ 27,734",3-6 LPA,173.34,4,Y,Yes,16,3,4,80,0,22,2,2,1,0,0,0
VK10460,40,36-45,No,Travel_Rarely,300,IT,26,3,Marketing,1,1066,3,Male,3,2,Sales Executive,1,Married,"₹ 7,371",0-3 LPA,46.07,1,Y,No,14,3,2,80,1,8,3,2,7,7,7,5
VK10840,40,36-45,No,Travel_Rarely,1492,Operations,20,4,Technical Degree,1,1092,1,Male,3,3,Healthcare Representative,4,Married,"₹ 27,069",3-6 LPA,169.18,4,Y,No,20,4,4,80,1,14,6,3,11,10,11,1
VK10950,40,36-45,No,Travel_Rarely,1308,Operations,14,3,Medical,1,1128,3,Male,2,5,Research Director,3,Single,"₹ 80,905",6-10 LPA,505.66,1,Y,No,14,3,1,80,0,21,2,4,20,7,4,9
VK10970,40,36-45,No,Travel-Frequently,593,Operations,9,4,Medical,1,1166,2,Female,3,3,Research Director,3,Single,"₹ 13,910",0-3 LPA,86.94,9,Y,No,17,3,3,80,0,20,3,2,18,7,2,13
VK10990,40,36-45,No,Travel-Frequently,902,Operations,26,2,Medical,1,1180,3,Female,2,2,Research Scientist,4,Married,"₹ 74,479",6-10 LPA,465.49,3,Y,Yes,13,3,4,80,1,16,3,1,1,1,0,0
VK11330,40,36-45,No,Travel-Frequently,1184,IT,2,4,Medical,1,1212,2,Male,3,2,Sales Executive,2,Married,"₹ 78,735",6-10 LPA,492.09,5,Y,No,12,3,4,80,3,5,2,3,0,0,0,0
VK11570,40,36-45,No,Travel_Rarely,107,IT,10,3,Technical Degree,1,1239,2,Female,2,2,Sales Executive,2,Married,"₹ 82,264",6-10 LPA,514.15,7,Y,No,12,3,2,80,1,7,2,4,5,1,1,3
VK11650,40,36-45,Yes,Travel_Rarely,299,IT,25,4,Marketing,1,1318,4,Male,2,3,Sales Executive,2,Single,"₹ 24,275",0-3 LPA,151.72,2,Y,Yes,12,3,3,80,0,9,2,3,5,4,1,0
VK11720,40,36-45,No,Non-Travel,458,Operations,16,2,Life Sciences,1,1340,3,Male,3,1,Research Scientist,3,Single,"₹ 73,274",6-10 LPA,457.96,9,Y,No,16,3,2,80,1,6,0,3,4,2,0,0
VK12300,40,36-45,No,Travel_Rarely,523,Operations,2,3,Life Sciences,1,1346,3,Male,3,2,Research Scientist,4,Single,"₹ 82,449",6-10 LPA,515.31,1,Y,No,13,3,3,80,0,9,4,3,9,8,8,8
VK12430,40,36-45,No,Travel_Rarely,329,Operations,1,4,Life Sciences,1,1361,2,Male,3,1,Laboratory Technician,2,Married,"₹ 61,004",6-10 LPA,381.28,3,Y,No,22,4,3,80,1,7,3,3,4,2,0,3
VK12870,40,36-45,No,Travel_Rarely,1202,Operations,2,1,Medical,1,1375,2,Female,4,2,Healthcare Representative,3,Married,"₹ 63,981",6-10 LPA,399.88,5,Y,No,20,4,2,80,3,15,0,3,12,11,11,8
VK13000,40,36-45,No,Non-Travel,663,Operations,9,4,Other,1,1449,3,Male,3,2,Laboratory Technician,3,Single,"₹ 85,659",10+ LPA,535.37,3,Y,No,11,3,3,80,2,11,2,4,8,7,0,7
VK13050,40,36-45,No,Non-Travel,218,Operations,8,1,Medical,1,1468,4,Male,2,3,Research Director,2,Single,"₹ 55,553",6-10 LPA,347.21,2,Y,No,11,3,3,80,1,16,5,3,9,8,4,8
VK13490,40,36-45,No,Travel_Rarely,896,Operations,2,3,Medical,1,1474,3,Male,3,1,Research Scientist,3,Married,"₹ 49,447",3-6 LPA,309.04,2,Y,No,14,3,3,80,1,8,3,4,3,1,1,2
VK14100,40,36-45,Yes,Travel_Rarely,676,Operations,9,4,Life Sciences,1,1534,4,Male,3,1,Laboratory Technician,1,Single,"₹ 35,529",3-6 LPA,222.06,3,Y,No,14,3,2,80,0,15,3,1,5,4,1,0
VK14110,40,36-45,No,Travel_Rarely,1342,IT,9,2,Medical,1,1548,1,Male,3,2,Sales Executive,1,Married,"₹ 76,703",6-10 LPA,479.39,0,Y,No,12,3,4,80,0,9,5,4,8,4,7,1
VK14280,40,36-45,No,Travel_Rarely,898,Finance,6,2,Medical,1,1550,3,Male,3,4,Manager,4,Single,"₹ 77,090",6-10 LPA,481.81,1,Y,Yes,21,4,4,80,0,21,2,3,21,7,7,7
VK14560,40,36-45,No,Non-Travel,1142,Operations,8,2,Life Sciences,1,1552,4,Male,3,2,Healthcare Representative,4,Single,"₹ 18,260",0-3 LPA,114.12,3,Y,Yes,18,3,3,80,0,8,2,3,2,2,2,2
VK14580,40,36-45,No,Travel_Rarely,118,IT,14,2,Life Sciences,1,1598,4,Female,3,2,Sales Executive,1,Married,"₹ 4,812",0-3 LPA,30.08,1,Y,No,15,3,3,80,1,5,2,3,5,4,1,2
VK0010,40,36-45,No,Travel_Rarely,884,Operations,15,3,Life Sciences,1,1628,1,Female,2,3,Manufacturing Director,3,Married,"₹ 29,024",3-6 LPA,181.4,1,Y,No,13,3,4,80,2,18,2,3,18,15,14,12
VK0460,40,36-45,No,Travel_Rarely,448,Operations,16,3,Life Sciences,1,1641,3,Female,3,3,Manufacturing Director,4,Single,"₹ 59,656",6-10 LPA,372.85,6,Y,Yes,15,3,4,80,0,18,2,2,4,2,3,3
VK1340,40,36-45,Yes,Travel_Rarely,1329,Operations,7,3,Life Sciences,1,1649,1,Male,3,1,Laboratory Technician,1,Single,"₹ 28,285",3-6 LPA,176.78,3,Y,Yes,14,3,2,80,0,10,3,1,4,2,0,3
VK1480,40,36-45,No,Travel_Rarely,369,Operations,8,2,Life Sciences,1,1724,2,Female,3,2,Manufacturing Director,1,Married,"₹ 93,436",10+ LPA,583.98,2,Y,Yes,16,3,2,80,1,18,3,3,1,0,0,0
VK1490,40,36-45,No,Travel_Rarely,611,IT,7,4,Medical,1,1740,2,Male,3,5,Manager,2,Single,"₹ 2,605",0-3 LPA,16.28,1,Y,No,14,3,2,80,0,21,3,2,21,8,12,8
VK1670,40,36-45,No,Travel_Rarely,616,Operations,2,2,Life Sciences,1,1802,3,Female,3,1,Laboratory Technician,1,Married,"₹ 72,158",6-10 LPA,450.99,4,Y,No,17,3,4,80,1,7,5,2,4,3,0,2
VK1830,40,36-45,No,Travel_Rarely,1194,Operations,1,3,Life Sciences,1,1822,3,Female,3,2,Healthcare Representative,4,Married,"₹ 73,303",6-10 LPA,458.14,4,Y,No,17,3,4,80,1,12,3,3,5,3,0,3
VK2160,40,36-45,No,Travel_Rarely,750,Operations,12,3,Life Sciences,1,1829,2,Female,3,2,Healthcare Representative,1,Married,"₹ 28,139",3-6 LPA,175.87,2,Y,No,12,3,2,80,1,15,3,3,7,4,7,7
VK2430,40,36-45,No,Travel_Rarely,1137,Operations,1,4,Life Sciences,1,1892,1,Male,3,4,Manager,1,Married,"₹ 78,149",6-10 LPA,488.43,2,Y,No,11,3,1,80,1,22,3,3,19,7,11,16
VK3010,40,36-45,No,Travel-Frequently,692,Operations,11,3,Technical Degree,1,1985,4,Female,3,2,Laboratory Technician,3,Married,"₹ 57,138",6-10 LPA,357.11,1,Y,No,11,3,1,80,1,10,2,4,10,9,9,4
VK3470,40,36-45,No,Travel_Rarely,444,IT,2,2,Marketing,1,1986,2,Female,3,2,Sales Executive,2,Married,"₹ 77,125",6-10 LPA,482.03,3,Y,No,14,3,3,80,1,15,4,3,11,8,5,10
VK3670,40,36-45,No,Travel_Rarely,543,Operations,1,4,Life Sciences,1,2012,1,Male,3,1,Laboratory Technician,4,Married,"₹ 14,918",0-3 LPA,93.24,8,Y,No,19,3,3,80,2,8,3,2,1,0,0,0
VK4040,40,36-45,No,Travel_Rarely,1322,Operations,2,4,Life Sciences,1,2048,3,Male,2,1,Research Scientist,3,Single,"₹ 86,655",10+ LPA,541.59,2,Y,No,14,3,4,80,0,8,2,3,2,2,2,2
VK4470,40,36-45,No,Travel_Rarely,1194,Operations,2,4,Medical,1,2051,3,Female,3,1,Research Scientist,3,Married,"₹ 28,446",3-6 LPA,177.79,2,Y,No,14,3,2,80,3,20,2,3,5,3,0,2
VK4600,41,36-45,Yes,Travel_Rarely,1102,IT,1,2,Life Sciences,1,1,2,Female,3,2,Sales Executive,4,Single,"₹ 14,046",0-3 LPA,87.79,8,Y,Yes,11,3,1,80,0,8,0,1,6,4,0,5
